timestamp,machine_id,temperature_c,vibration_mm_s,pressure_bar,rpm,fault_flag,fault_type
2024-07-01 11:00:00,Conveyor_Motor_03,43.15,0.489,1.968,1441.0,0,none
2024-07-01 12:00:00,CNC_Mill_01,65.16,0.829,4.013,1477.0,0,none
2024-07-01 12:00:00,Hydraulic_Press_02,78.66,1.141,8.358,1500.0,0,none
2024-07-01 12:00:00,Conveyor_Motor_03,43.84,0.606,2.113,1429.0,0,none
2024-07-01 13:00:00,CNC_Mill_01,65.63,0.772,4.327,1425.0,0,none
2024-07-01 13:00:00,Hydraulic_Press_02,79.41,1.14,8.699,1435.0,0,none
2024-07-01 13:00:00,Conveyor_Motor_03,43.15,0.577,2.055,1427.0,0,none
2024-07-01 14:00:00,CNC_Mill_01,67.86,0.768,4.192,1444.0,0,none
2024-07-01 14:00:00,Hydraulic_Press_02,77.55,1.155,8.379,1453.0,0,none
2024-07-01 14:00:00,Conveyor_Motor_03,44.31,0.497,2.018,1454.0,0,none
2024-07-01 15:00:00,CNC_Mill_01,64.64,0.742,4.132,1406.0,0,none
2024-07-01 15:00:00,Hydraulic_Press_02,75.25,1.269,8.235,1468.0,0,none
2024-07-01 15:00:00,Conveyor_Motor_03,41.89,0.411,2.301,1437.0,0,none
2024-07-01 16:00:00,CNC_Mill_01,63.63,0.897,3.953,1444.0,0,none
2024-07-01 16:00:00,Hydraulic_Press_02,78.61,1.103,8.601,1469.0,0,none
2024-07-01 16:00:00,Conveyor_Motor_03,47.07,0.475,1.961,1453.0,0,none
2024-07-01 17:00:00,CNC_Mill_01,67.96,0.789,4.381,1451.0,0,none
2024-07-01 17:00:00,Hydraulic_Press_02,80.3,1.216,8.387,1409.0,0,none
2024-07-01 17:00:00,Conveyor_Motor_03,44.38,0.423,2.304,1471.0,0,none
2024-07-01 18:00:00,CNC_Mill_01,65.7,0.796,4.094,1492.0,0,none
2024-07-01 18:00:00,Hydraulic_Press_02,78.08,1.297,8.489,1464.0,0,none
2024-07-01 18:00:00,Conveyor_Motor_03,42.27,0.495,2.33,1473.0,0,none
2024-07-01 19:00:00,CNC_Mill_01,64.37,0.83,4.201,1397.0,0,none
2024-07-01 19:00:00,Hydraulic_Press_02,80.65,1.111,8.578,1411.0,0,none
2024-07-01 19:00:00,Conveyor_Motor_03,42.11,0.434,1.983,1447.0,0,none
2024-07-01 20:00:00,CNC_Mill_01,66.18,0.928,4.155,1445.0,0,none
2024-07-01 20:00:00,Hydraulic_Press_02,79.64,1.136,8.681,1423.0,0,none
2024-07-01 20:00:00,Conveyor_Motor_03,44.52,0.362,2.071,1455.0,0,none
2024-07-01 21:00:00,CNC_Mill_01,63.93,0.666,4.188,1434.0,0,none
2024-07-01 21:00:00,Hydraulic_Press_02,80.8,1.269,8.419,1468.0,0,none
2024-07-01 21:00:00,Conveyor_Motor_03,43.6,0.471,1.993,1465.0,0,none
2024-07-01 22:00:00,CNC_Mill_01,64.33,0.749,4.028,1463.0,0,none
2024-07-01 22:00:00,Hydraulic_Press_02,80.18,1.237,8.589,1458.0,0,none
2024-07-01 22:00:00,Conveyor_Motor_03,44.62,0.547,2.117,1469.0,0,none
2024-07-01 23:00:00,CNC_Mill_01,67.55,0.734,4.296,1490.0,0,none
2024-07-01 23:00:00,Hydraulic_Press_02,76.24,1.106,8.556,1452.0,0,none
2024-07-01 23:00:00,Conveyor_Motor_03,43.1,0.463,2.06,1454.0,0,none
2024-07-02 00:00:00,CNC_Mill_01,64.38,0.695,4.257,1466.0,0,none
2024-07-02 00:00:00,Hydraulic_Press_02,76.8,1.177,8.517,1446.0,0,none
2024-07-02 00:00:00,Conveyor_Motor_03,44.32,0.383,2.012,1450.0,0,none
2024-07-02 01:00:00,CNC_Mill_01,64.18,0.741,4.173,1463.0,0,none
2024-07-02 01:00:00,Hydraulic_Press_02,82.0,1.207,8.31,1468.0,0,none
2024-07-02 01:00:00,Conveyor_Motor_03,42.91,0.494,2.043,1420.0,0,none
2024-07-02 02:00:00,CNC_Mill_01,64.54,0.807,4.097,1429.0,0,none
2024-07-02 02:00:00,Hydraulic_Press_02,77.76,1.281,8.531,1454.0,0,none
2024-07-02 02:00:00,Conveyor_Motor_03,44.51,0.509,2.328,1495.0,0,none
2024-07-02 03:00:00,CNC_Mill_01,65.03,0.916,4.193,1472.0,0,none
2024-07-02 03:00:00,Hydraulic_Press_02,80.57,1.139,8.619,1444.0,0,none
2024-07-02 03:00:00,Conveyor_Motor_03,45.94,0.523,2.036,1471.0,0,none
2024-07-02 04:00:00,CNC_Mill_01,64.61,0.902,4.129,1448.0,0,none
2024-07-02 04:00:00,Hydraulic_Press_02,75.5,1.107,8.435,1431.0,0,none
2024-07-02 04:00:00,Conveyor_Motor_03,44.32,0.642,2.168,1437.0,0,none
2024-07-02 05:00:00,CNC_Mill_01,64.71,0.943,4.013,1463.0,0,none
2024-07-02 05:00:00,Hydraulic_Press_02,79.8,1.221,8.477,1452.0,0,none
2024-07-02 05:00:00,Conveyor_Motor_03,46.25,0.379,2.109,1448.0,0,none
2024-07-02 06:00:00,CNC_Mill_01,64.58,0.782,4.327,1431.0,0,none
2024-07-02 06:00:00,Hydraulic_Press_02,75.59,1.259,8.213,1478.0,0,none
2024-07-02 06:00:00,Conveyor_Motor_03,45.16,0.418,2.06,1457.0,0,none
2024-07-02 07:00:00,CNC_Mill_01,66.56,0.804,3.986,1463.0,0,none
2024-07-02 07:00:00,Hydraulic_Press_02,75.7,1.196,8.421,1418.0,0,none
2024-07-02 07:00:00,Conveyor_Motor_03,44.35,0.366,2.278,1456.0,0,none
2024-07-02 08:00:00,CNC_Mill_01,65.11,0.904,4.432,1479.0,0,none
2024-07-02 08:00:00,Hydraulic_Press_02,78.11,1.124,8.392,1447.0,0,none
2024-07-02 08:00:00,Conveyor_Motor_03,44.04,0.633,1.922,1428.0,0,none
2024-07-02 09:00:00,CNC_Mill_01,70.62,0.768,4.421,1393.0,0,none
2024-07-02 09:00:00,Hydraulic_Press_02,77.06,1.197,8.648,1426.0,0,none
2024-07-02 09:00:00,Conveyor_Motor_03,44.14,0.417,1.996,1463.0,0,none
2024-07-02 10:00:00,CNC_Mill_01,66.5,0.773,4.078,1467.0,0,none
2024-07-02 10:00:00,Hydraulic_Press_02,78.92,1.107,8.425,1468.0,0,none
2024-07-02 10:00:00,Conveyor_Motor_03,43.83,0.305,2.275,1446.0,0,none
2024-07-02 11:00:00,CNC_Mill_01,63.94,0.664,4.258,1434.0,0,none
2024-07-02 11:00:00,Hydraulic_Press_02,79.63,1.293,8.6,1471.0,0,none
2024-07-02 11:00:00,Conveyor_Motor_03,47.23,0.459,2.261,1447.0,0,none
2024-07-02 12:00:00,CNC_Mill_01,61.45,0.67,4.348,1418.0,0,none
2024-07-02 12:00:00,Hydraulic_Press_02,78.72,1.126,8.305,1499.0,0,none
2024-07-02 12:00:00,Conveyor_Motor_03,47.22,0.519,2.256,1399.0,0,none
2024-07-02 13:00:00,CNC_Mill_01,64.98,0.86,4.191,1449.0,0,none
2024-07-02 13:00:00,Hydraulic_Press_02,80.47,1.284,8.321,1452.0,0,none
2024-07-02 13:00:00,Conveyor_Motor_03,44.69,0.612,2.13,1454.0,0,none
2024-07-02 14:00:00,CNC_Mill_01,66.12,0.969,4.511,1485.0,0,none
2024-07-02 14:00:00,Hydraulic_Press_02,78.45,1.182,8.808,1427.0,0,none
2024-07-02 14:00:00,Conveyor_Motor_03,46.16,0.561,2.059,1442.0,0,none
2024-07-02 15:00:00,CNC_Mill_01,66.05,0.781,4.421,1465.0,0,none
2024-07-02 15:00:00,Hydraulic_Press_02,80.26,1.099,8.679,1445.0,0,none
2024-07-02 15:00:00,Conveyor_Motor_03,43.64,0.448,2.261,1412.0,0,none
2024-07-02 16:00:00,CNC_Mill_01,64.32,0.888,4.243,1382.0,0,none
2024-07-02 16:00:00,Hydraulic_Press_02,76.98,1.058,8.363,1465.0,0,none
2024-07-02 16:00:00,Conveyor_Motor_03,47.9,0.524,2.177,1437.0,0,none
2024-07-02 17:00:00,CNC_Mill_01,64.31,0.898,4.122,1450.0,0,none
2024-07-02 17:00:00,Hydraulic_Press_02,79.58,1.33,8.653,1489.0,0,none
2024-07-02 17:00:00,Conveyor_Motor_03,43.16,0.58,2.181,1482.0,0,none
2024-07-02 18:00:00,CNC_Mill_01,64.98,0.679,4.04,1453.0,0,none
2024-07-02 18:00:00,Hydraulic_Press_02,80.01,1.291,8.472,1463.0,0,none
2024-07-02 18:00:00,Conveyor_Motor_03,42.38,0.38,2.268,1389.0,0,none
2024-07-02 19:00:00,CNC_Mill_01,66.02,0.745,4.233,1393.0,0,none
2024-07-02 19:00:00,Hydraulic_Press_02,76.71,1.242,8.518,1438.0,0,none
2024-07-02 19:00:00,Conveyor_Motor_03,42.3,0.445,2.046,1475.0,0,none
2024-07-02 20:00:00,CNC_Mill_01,64.43,0.766,4.094,1424.0,0,none
2024-07-02 20:00:00,Hydraulic_Press_02,78.33,1.12,8.869,1470.0,0,none
2024-07-02 20:00:00,Conveyor_Motor_03,47.99,0.55,2.17,1471.0,0,none
2024-07-02 21:00:00,CNC_Mill_01,65.68,0.817,3.989,1444.0,0,none
2024-07-02 21:00:00,Hydraulic_Press_02,77.08,1.155,8.399,1479.0,0,none
2024-07-02 21:00:00,Conveyor_Motor_03,44.78,0.471,2.44,1466.0,0,none
2024-07-02 22:00:00,CNC_Mill_01,66.59,0.801,4.1,1442.0,0,none
2024-07-02 22:00:00,Hydraulic_Press_02,78.37,1.171,8.57,1431.0,0,none
2024-07-02 22:00:00,Conveyor_Motor_03,45.91,0.533,2.03,1447.0,0,none
2024-07-02 23:00:00,CNC_Mill_01,62.74,0.709,4.028,1464.0,0,none
2024-07-02 23:00:00,Hydraulic_Press_02,80.89,1.242,8.506,1451.0,0,none
2024-07-02 23:00:00,Conveyor_Motor_03,43.4,0.527,2.236,1458.0,0,none
2024-07-03 00:00:00,CNC_Mill_01,65.56,0.724,4.314,1423.0,0,none
2024-07-03 00:00:00,Hydraulic_Press_02,77.32,1.285,8.039,1469.0,0,none
2024-07-03 00:00:00,Conveyor_Motor_03,43.31,0.607,1.849,1477.0,0,none
2024-07-03 01:00:00,CNC_Mill_01,67.02,0.751,3.931,1478.0,0,none
2024-07-03 01:00:00,Hydraulic_Press_02,78.81,1.286,8.199,1443.0,0,none
2024-07-03 01:00:00,Conveyor_Motor_03,42.47,0.581,2.022,1458.0,0,none
2024-07-03 02:00:00,CNC_Mill_01,66.95,0.707,4.365,1455.0,0,none
2024-07-03 02:00:00,Hydraulic_Press_02,77.19,1.235,8.588,1438.0,0,none
2024-07-03 02:00:00,Conveyor_Motor_03,44.26,0.484,2.315,1474.0,0,none
2024-07-03 03:00:00,CNC_Mill_01,67.01,0.72,4.08,1487.0,0,none
2024-07-03 03:00:00,Hydraulic_Press_02,81.29,1.326,8.544,1444.0,0,none
2024-07-03 03:00:00,Conveyor_Motor_03,45.56,0.476,1.948,1402.0,0,none
2024-07-03 04:00:00,CNC_Mill_01,65.06,0.768,4.283,1458.0,0,none
2024-07-03 04:00:00,Hydraulic_Press_02,79.75,1.211,8.369,1437.0,0,none
2024-07-03 04:00:00,Conveyor_Motor_03,40.22,0.669,2.268,1461.0,0,none
2024-07-03 05:00:00,CNC_Mill_01,66.34,0.8,4.308,1421.0,0,none
2024-07-03 05:00:00,Hydraulic_Press_02,77.28,1.122,8.182,1450.0,0,none
2024-07-03 05:00:00,Conveyor_Motor_03,46.75,0.551,2.112,1435.0,0,none
2024-07-03 06:00:00,CNC_Mill_01,64.88,0.818,4.318,1449.0,0,none
2024-07-03 06:00:00,Hydraulic_Press_02,77.61,1.271,8.694,1454.0,0,none
2024-07-03 06:00:00,Conveyor_Motor_03,44.5,0.452,2.209,1425.0,0,none
2024-07-03 07:00:00,CNC_Mill_01,66.6,0.79,4.278,1427.0,0,none
2024-07-03 07:00:00,Hydraulic_Press_02,75.99,1.225,8.528,1478.0,0,none
2024-07-03 07:00:00,Conveyor_Motor_03,43.3,0.506,2.071,1454.0,0,none
2024-07-03 08:00:00,CNC_Mill_01,66.62,0.887,4.037,1444.0,0,none
2024-07-03 08:00:00,Hydraulic_Press_02,77.09,1.231,8.575,1423.0,0,none
2024-07-03 08:00:00,Conveyor_Motor_03,46.54,0.521,2.108,1454.0,0,none
2024-07-03 09:00:00,CNC_Mill_01,64.33,0.868,4.293,1449.0,0,none
2024-07-03 09:00:00,Hydraulic_Press_02,79.35,1.127,8.71,1473.0,0,none
2024-07-03 09:00:00,Conveyor_Motor_03,45.77,0.572,2.154,1448.0,0,none
2024-07-03 10:00:00,CNC_Mill_01,61.9,0.747,3.965,1450.0,0,none
2024-07-03 10:00:00,Hydraulic_Press_02,78.62,1.098,8.762,1385.0,0,none
2024-07-03 10:00:00,Conveyor_Motor_03,48.28,0.422,2.225,1448.0,0,none
2024-07-03 11:00:00,CNC_Mill_01,65.88,0.757,4.347,1425.0,0,none
2024-07-03 11:00:00,Hydraulic_Press_02,78.6,1.319,8.641,1470.0,0,none
2024-07-03 11:00:00,Conveyor_Motor_03,45.67,0.525,2.178,1443.0,0,none
2024-07-03 12:00:00,CNC_Mill_01,64.61,0.852,4.2,1481.0,0,none
2024-07-03 12:00:00,Hydraulic_Press_02,78.62,1.197,8.474,1443.0,0,none
2024-07-03 12:00:00,Conveyor_Motor_03,42.8,0.654,2.108,1426.0,0,none
2024-07-03 13:00:00,CNC_Mill_01,64.91,0.9,4.13,1413.0,0,none
2024-07-03 13:00:00,Hydraulic_Press_02,76.01,1.326,8.573,1469.0,0,none
2024-07-03 13:00:00,Conveyor_Motor_03,44.17,0.674,1.972,1441.0,0,none
2024-07-03 14:00:00,CNC_Mill_01,62.17,0.753,4.445,1442.0,0,none
2024-07-03 14:00:00,Hydraulic_Press_02,78.94,1.187,8.708,1427.0,0,none
2024-07-03 14:00:00,Conveyor_Motor_03,43.18,0.529,2.15,1456.0,0,none
2024-07-03 15:00:00,CNC_Mill_01,65.35,0.762,4.238,1448.0,0,none
2024-07-03 15:00:00,Hydraulic_Press_02,75.95,1.184,8.336,1438.0,0,none
2024-07-03 15:00:00,Conveyor_Motor_03,44.14,0.419,2.089,1452.0,0,none
2024-07-03 16:00:00,CNC_Mill_01,65.24,0.845,4.218,1461.0,0,none
2024-07-03 16:00:00,Hydraulic_Press_02,76.75,1.127,8.444,1436.0,0,none
2024-07-03 16:00:00,Conveyor_Motor_03,45.86,0.36,1.95,1486.0,0,none
2024-07-03 17:00:00,CNC_Mill_01,62.75,0.813,4.3,1451.0,0,none
2024-07-03 17:00:00,Hydraulic_Press_02,77.25,1.223,8.36,1421.0,0,none
2024-07-03 17:00:00,Conveyor_Motor_03,42.95,0.397,2.046,1449.0,0,none
2024-07-03 18:00:00,CNC_Mill_01,66.35,0.676,4.221,1499.0,0,none
2024-07-03 18:00:00,Hydraulic_Press_02,81.35,1.168,8.612,1411.0,0,none
2024-07-03 18:00:00,Conveyor_Motor_03,45.48,0.405,1.838,1432.0,0,none
2024-07-03 19:00:00,CNC_Mill_01,68.21,0.673,4.365,1443.0,0,none
2024-07-03 19:00:00,Hydraulic_Press_02,79.89,1.321,8.697,1439.0,0,none
2024-07-03 19:00:00,Conveyor_Motor_03,43.36,0.475,2.083,1434.0,0,none
2024-07-03 20:00:00,CNC_Mill_01,66.7,0.714,4.301,1432.0,0,none
2024-07-03 20:00:00,Hydraulic_Press_02,78.46,1.276,8.453,1482.0,0,none
2024-07-03 20:00:00,Conveyor_Motor_03,47.67,0.524,2.185,1463.0,0,none
2024-07-03 21:00:00,CNC_Mill_01,64.16,0.714,4.419,1473.0,0,none
2024-07-03 21:00:00,Hydraulic_Press_02,75.97,1.171,8.749,1471.0,0,none
2024-07-03 21:00:00,Conveyor_Motor_03,43.28,0.408,2.375,1440.0,0,none
2024-07-03 22:00:00,CNC_Mill_01,63.98,0.761,4.253,1422.0,0,none
2024-07-03 22:00:00,Hydraulic_Press_02,75.89,1.219,8.29,1423.0,0,none
2024-07-03 22:00:00,Conveyor_Motor_03,46.08,0.394,2.208,1447.0,0,none
2024-07-03 23:00:00,CNC_Mill_01,67.07,0.749,4.304,1426.0,0,none
2024-07-03 23:00:00,Hydraulic_Press_02,78.45,1.228,8.608,1505.0,0,none
2024-07-03 23:00:00,Conveyor_Motor_03,45.83,0.435,2.324,1484.0,0,none
2024-07-04 00:00:00,CNC_Mill_01,63.04,0.814,3.931,1467.0,0,none
2024-07-04 00:00:00,Hydraulic_Press_02,78.19,1.227,8.542,1470.0,0,none
2024-07-04 00:00:00,Conveyor_Motor_03,45.58,0.544,2.011,1471.0,0,none
2024-07-04 01:00:00,CNC_Mill_01,66.45,0.754,4.141,1462.0,0,none
2024-07-04 01:00:00,Hydraulic_Press_02,78.99,1.341,8.712,1443.0,0,none
2024-07-04 01:00:00,Conveyor_Motor_03,44.47,0.508,1.851,1471.0,0,none
2024-07-04 02:00:00,CNC_Mill_01,65.75,0.846,4.385,1427.0,0,none
2024-07-04 02:00:00,Hydraulic_Press_02,79.86,1.09,8.489,1454.0,0,none
2024-07-04 02:00:00,Conveyor_Motor_03,47.21,0.383,2.201,1438.0,0,none
2024-07-04 03:00:00,CNC_Mill_01,62.95,0.967,4.151,1470.0,0,none
2024-07-04 03:00:00,Hydraulic_Press_02,75.76,1.292,8.457,1465.0,0,none
2024-07-04 03:00:00,Conveyor_Motor_03,47.08,0.618,2.205,1452.0,0,none
2024-07-04 04:00:00,CNC_Mill_01,65.75,0.786,4.415,1446.0,0,none
2024-07-04 04:00:00,Hydraulic_Press_02,79.72,1.178,8.659,1440.0,0,none
2024-07-04 04:00:00,Conveyor_Motor_03,42.43,0.394,2.12,1428.0,0,none
2024-07-04 05:00:00,CNC_Mill_01,62.42,0.872,4.442,1443.0,0,none
2024-07-04 05:00:00,Hydraulic_Press_02,77.19,1.136,8.37,1480.0,0,none
2024-07-04 05:00:00,Conveyor_Motor_03,45.15,0.554,1.92,1449.0,0,none
2024-07-04 06:00:00,CNC_Mill_01,61.05,0.738,4.096,1462.0,0,none
2024-07-04 06:00:00,Hydraulic_Press_02,77.78,1.166,8.656,1467.0,0,none
2024-07-04 06:00:00,Conveyor_Motor_03,41.71,0.657,1.974,1468.0,0,none
2024-07-04 07:00:00,CNC_Mill_01,65.15,0.835,4.109,1455.0,0,none
2024-07-04 07:00:00,Hydraulic_Press_02,75.22,1.214,8.532,1440.0,0,none
2024-07-04 07:00:00,Conveyor_Motor_03,45.52,0.567,2.393,1450.0,0,none
2024-07-04 08:00:00,CNC_Mill_01,61.27,0.713,4.059,1458.0,0,none
2024-07-04 08:00:00,Hydraulic_Press_02,77.09,1.251,8.435,1451.0,0,none
2024-07-04 08:00:00,Conveyor_Motor_03,46.53,0.53,2.012,1435.0,0,none
2024-07-04 09:00:00,CNC_Mill_01,67.67,0.962,4.121,1473.0,0,none
2024-07-04 09:00:00,Hydraulic_Press_02,79.98,1.376,8.386,1452.0,0,none
2024-07-04 09:00:00,Conveyor_Motor_03,43.55,0.36,2.098,1454.0,0,none
2024-07-04 10:00:00,CNC_Mill_01,60.87,0.745,4.229,1465.0,0,none
2024-07-04 10:00:00,Hydraulic_Press_02,77.69,1.261,8.48,1455.0,0,none
2024-07-04 10:00:00,Conveyor_Motor_03,44.86,0.533,1.752,1478.0,0,none
2024-07-04 11:00:00,CNC_Mill_01,63.16,0.763,4.141,1452.0,0,none
2024-07-04 11:00:00,Hydraulic_Press_02,77.19,1.151,8.451,1457.0,0,none
2024-07-04 11:00:00,Conveyor_Motor_03,45.51,0.436,1.893,1490.0,0,none
2024-07-04 12:00:00,CNC_Mill_01,64.59,0.886,4.25,1427.0,0,none
2024-07-04 12:00:00,Hydraulic_Press_02,79.27,1.245,8.54,1468.0,0,none
2024-07-04 12:00:00,Conveyor_Motor_03,44.85,0.499,2.001,1461.0,0,none
2024-07-04 13:00:00,CNC_Mill_01,65.62,0.733,4.245,1477.0,0,none
2024-07-04 13:00:00,Hydraulic_Press_02,75.36,1.247,8.4,1436.0,0,none
2024-07-04 13:00:00,Conveyor_Motor_03,46.45,0.441,1.769,1478.0,0,none
2024-07-04 14:00:00,CNC_Mill_01,65.28,0.88,4.252,1452.0,0,none
2024-07-04 14:00:00,Hydraulic_Press_02,79.69,1.213,8.466,1462.0,0,none
2024-07-04 14:00:00,Conveyor_Motor_03,45.8,0.43,2.059,1459.0,0,none
2024-07-04 15:00:00,CNC_Mill_01,65.67,0.731,4.193,1481.0,0,none
2024-07-04 15:00:00,Hydraulic_Press_02,78.74,1.221,8.434,1456.0,0,none
2024-07-04 15:00:00,Conveyor_Motor_03,44.47,0.538,2.035,1434.0,0,none
2024-07-04 16:00:00,CNC_Mill_01,64.02,0.794,4.244,1434.0,0,none
2024-07-04 16:00:00,Hydraulic_Press_02,76.58,1.19,8.672,1450.0,0,none
2024-07-04 16:00:00,Conveyor_Motor_03,45.89,0.501,2.366,1452.0,0,none
2024-07-04 17:00:00,CNC_Mill_01,66.77,0.681,3.996,1440.0,0,none
2024-07-04 17:00:00,Hydraulic_Press_02,77.5,1.295,8.414,1456.0,0,none
2024-07-04 17:00:00,Conveyor_Motor_03,43.96,0.501,2.232,1475.0,0,none
2024-07-04 18:00:00,CNC_Mill_01,65.83,0.911,4.095,1425.0,0,none
2024-07-04 18:00:00,Hydraulic_Press_02,79.55,1.015,8.529,1442.0,0,none
2024-07-04 18:00:00,Conveyor_Motor_03,43.23,0.345,1.835,1479.0,0,none
2024-07-04 19:00:00,CNC_Mill_01,63.04,0.851,4.445,1436.0,0,none
2024-07-04 19:00:00,Hydraulic_Press_02,78.53,1.228,8.486,1444.0,0,none
2024-07-04 19:00:00,Conveyor_Motor_03,44.58,0.503,2.137,1456.0,0,none
2024-07-04 20:00:00,CNC_Mill_01,66.65,0.758,4.074,1458.0,0,none
2024-07-04 20:00:00,Hydraulic_Press_02,76.7,1.173,8.458,1437.0,0,none
2024-07-04 20:00:00,Conveyor_Motor_03,44.86,0.553,2.305,1431.0,0,none
2024-07-04 21:00:00,CNC_Mill_01,65.59,0.624,4.458,1460.0,0,none
2024-07-04 21:00:00,Hydraulic_Press_02,76.47,1.125,8.804,1442.0,0,none
2024-07-04 21:00:00,Conveyor_Motor_03,46.79,0.419,2.078,1409.0,0,none
2024-07-04 22:00:00,CNC_Mill_01,65.88,0.967,3.973,1478.0,0,none
2024-07-04 22:00:00,Hydraulic_Press_02,76.34,1.116,8.366,1489.0,0,none
2024-07-04 22:00:00,Conveyor_Motor_03,44.18,0.664,2.356,1404.0,0,none
2024-07-04 23:00:00,CNC_Mill_01,67.05,0.873,4.426,1452.0,0,none
2024-07-04 23:00:00,Hydraulic_Press_02,76.92,1.245,8.504,1447.0,0,none
2024-07-04 23:00:00,Conveyor_Motor_03,46.7,0.482,2.132,1484.0,0,none
2024-07-05 00:00:00,CNC_Mill_01,68.29,0.82,4.384,1448.0,0,none
2024-07-05 00:00:00,Hydraulic_Press_02,76.74,1.214,8.524,1430.0,0,none
2024-07-05 00:00:00,Conveyor_Motor_03,44.48,0.606,2.153,1404.0,0,none
2024-07-05 01:00:00,CNC_Mill_01,64.44,0.779,4.338,1460.0,0,none
2024-07-05 01:00:00,Hydraulic_Press_02,78.66,1.281,8.685,1458.0,0,none
2024-07-05 01:00:00,Conveyor_Motor_03,44.86,0.39,2.094,1385.0,0,none
2024-07-05 02:00:00,CNC_Mill_01,68.06,0.719,4.159,1448.0,0,none
2024-07-05 02:00:00,Hydraulic_Press_02,75.98,1.026,8.573,1441.0,0,none
2024-07-05 02:00:00,Conveyor_Motor_03,46.95,0.411,1.995,1424.0,0,none
2024-07-05 03:00:00,CNC_Mill_01,63.78,0.803,4.078,1449.0,0,none
2024-07-05 03:00:00,Hydraulic_Press_02,75.5,1.149,8.584,1467.0,0,none
2024-07-05 03:00:00,Conveyor_Motor_03,45.93,0.48,2.045,1412.0,0,none
2024-07-05 04:00:00,CNC_Mill_01,64.85,0.872,4.223,1448.0,0,none
2024-07-05 04:00:00,Hydraulic_Press_02,78.21,1.185,8.524,1475.0,0,none
2024-07-05 04:00:00,Conveyor_Motor_03,46.76,0.535,2.326,1418.0,0,none
2024-07-05 05:00:00,CNC_Mill_01,65.98,0.902,4.273,1470.0,0,none
2024-07-05 05:00:00,Hydraulic_Press_02,78.9,1.179,8.341,1422.0,0,none
2024-07-05 05:00:00,Conveyor_Motor_03,44.9,0.543,2.1,1434.0,0,none
2024-07-05 06:00:00,CNC_Mill_01,64.36,0.831,4.193,1440.0,0,none
2024-07-05 06:00:00,Hydraulic_Press_02,77.69,1.136,8.678,1441.0,0,none
2024-07-05 06:00:00,Conveyor_Motor_03,44.6,0.49,2.004,1475.0,0,none
2024-07-05 07:00:00,CNC_Mill_01,64.87,0.691,4.073,1461.0,0,none
2024-07-05 07:00:00,Hydraulic_Press_02,79.77,1.211,8.61,1452.0,0,none
2024-07-05 07:00:00,Conveyor_Motor_03,46.25,0.56,1.963,1465.0,0,none
2024-07-05 08:00:00,CNC_Mill_01,65.73,0.824,4.139,1433.0,0,none
2024-07-05 08:00:00,Hydraulic_Press_02,72.89,1.117,8.394,1499.0,0,none
2024-07-05 08:00:00,Conveyor_Motor_03,45.48,0.566,2.244,1445.0,0,none
2024-07-05 09:00:00,CNC_Mill_01,64.56,0.769,4.09,1437.0,0,none
2024-07-05 09:00:00,Hydraulic_Press_02,78.1,1.199,8.699,1470.0,0,none
2024-07-05 09:00:00,Conveyor_Motor_03,44.56,0.381,1.934,1398.0,0,none
2024-07-05 10:00:00,CNC_Mill_01,65.87,0.807,4.211,1459.0,0,none
2024-07-05 10:00:00,Hydraulic_Press_02,76.46,1.173,8.445,1477.0,0,none
2024-07-05 10:00:00,Conveyor_Motor_03,42.72,0.53,2.12,1475.0,0,none
2024-07-05 11:00:00,CNC_Mill_01,66.93,0.861,3.977,1453.0,0,none
2024-07-05 11:00:00,Hydraulic_Press_02,78.89,1.172,8.373,1433.0,0,none
2024-07-05 11:00:00,Conveyor_Motor_03,43.62,0.5,2.139,1409.0,0,none
2024-07-05 12:00:00,CNC_Mill_01,60.82,0.894,4.336,1438.0,0,none
2024-07-05 12:00:00,Hydraulic_Press_02,78.25,1.084,8.633,1473.0,0,none
2024-07-05 12:00:00,Conveyor_Motor_03,43.71,0.59,2.131,1414.0,0,none
2024-07-05 13:00:00,CNC_Mill_01,65.51,0.806,4.144,1413.0,0,none
2024-07-05 13:00:00,Hydraulic_Press_02,80.86,1.152,8.559,1440.0,0,none
2024-07-05 13:00:00,Conveyor_Motor_03,45.58,0.487,1.868,1420.0,0,none
2024-07-05 14:00:00,CNC_Mill_01,64.23,0.741,4.469,1451.0,0,none
2024-07-05 14:00:00,Hydraulic_Press_02,78.08,1.159,8.196,1432.0,0,none
2024-07-05 14:00:00,Conveyor_Motor_03,43.47,0.44,2.285,1463.0,0,none
2024-07-05 15:00:00,CNC_Mill_01,63.1,0.703,4.011,1446.0,0,none
2024-07-05 15:00:00,Hydraulic_Press_02,78.62,1.216,8.348,1446.0,0,none
2024-07-05 15:00:00,Conveyor_Motor_03,46.8,0.496,2.216,1421.0,0,none
2024-07-05 16:00:00,CNC_Mill_01,64.83,0.649,4.104,1431.0,0,none
2024-07-05 16:00:00,Hydraulic_Press_02,78.87,1.139,8.274,1487.0,0,none
2024-07-05 16:00:00,Conveyor_Motor_03,45.95,0.443,2.0,1420.0,0,none
2024-07-05 17:00:00,CNC_Mill_01,63.12,0.788,4.222,1449.0,0,none
2024-07-05 17:00:00,Hydraulic_Press_02,78.23,1.144,8.656,1448.0,0,none
2024-07-05 17:00:00,Conveyor_Motor_03,45.6,0.442,2.166,1444.0,0,none
